open,high,low,close,volume,RSI,EMA12,EMA26,MACD,Signal,Histogram,DEMA9,SMA,TSI,%K,%D,Label
105721.22,105834.11,105635.0,105797.81,87.61874,46.48294746322547,105799.75929265615,105889.34389656778,-89.58460391162953,-120.94286705374047,31.358263142110943,105791.37165727107,105783.11,-11.980419059075498,62.681505034446026,63.64871669202682,1
105797.82,105811.33,105600.0,105613.22,63.47809,41.13042080083777,105771.06093993982,105868.89027459979,-97.82933465996757,-116.32016057498589,18.49082591501832,105726.6818520538,105710.75,-12.879949122434306,54.160042395336205,59.662014956132474,1
105613.21,105613.22,105361.33,105384.73,82.77786,35.6570562180527,105711.62541071832,105833.02655055537,-121.40113983704941,-117.3363564273986,-4.064783409650815,105598.4855026326,105598.58666666667,-15.418879501080088,40.95114722565643,52.597564885146234,2
105384.73,105535.31,105384.72,105505.37,65.52613,40.1831502878057,105679.89380906934,105808.75569495867,-128.86188588933146,-119.64146231978518,-9.220423569546284,105551.32001889774,105501.10666666664,-16.13733476508161,29.47143221652948,41.52754061250738,1
105505.38,105534.58,105442.0,105534.58,58.0005,41.26055141728604,105657.53783844328,105788.446384221,-130.90854577771097,-121.89487901137034,-9.013666766340634,105529.81170855151,105474.89333333333,-16.394848904267995,23.06472468215141,31.162434708112446,1
105534.58,105702.39,105534.57,105681.14,40.19454,46.470305646820066,105661.16894022124,105780.4977631676,-119.32882294636511,-121.3816677983693,2.052844852004199,105568.99872158786,105573.69666666666,-15.030636831658374,32.24106723254198,28.25907471040763,1
105681.13,105736.75,105600.0,105724.15,60.00145,47.92984206263358,105670.85833403336,105776.32385478482,-105.46552075145883,-118.19843838898721,12.732917637528388,105614.04766106763,105646.62333333334,-13.481480879057727,38.62256939273704,31.309453769143488,0
105724.16,105781.43,105616.14,105622.71,43.87398,44.82549848900822,105663.45089802823,105764.94505072669,-101.49415269846213,-114.8575812508822,13.363428552420075,105610.76467589197,105676.0,-13.056172343894998,42.599537005699304,37.82105787699279,1
105622.7,105681.14,105570.83,105603.65,55.42765,44.245626051211616,105654.25075987003,105752.99726919137,-98.74650932133954,-111.63536686497368,12.888857543634131,105602.27977834386,105650.17,-12.868929827528005,39.10271163036231,40.10827267626623,1
105603.65,105603.66,105377.35,105392.3,80.00079,38.32516638379761,105613.95064296694,105726.27895295498,-112.32830998803547,-111.77395548958604,-0.5543544984494275,105520.81825277931,105539.55333333334,-14.474193688149178,24.38553644904457,35.36259502836874,2
105392.3,105439.64,105373.58,105415.53,92.78819,39.28677866165981,105583.4243902028,105703.26051199535,-119.83612179255579,-113.38638875018,-6.449733042375783,105471.90494630682,105470.49333333333,-15.507216059611359,15.843901341722514,26.44404980704314,1
105415.53,105623.21,105100.19,105618.49,202.50187,47.05408445828317,105588.81909940236,105696.98121481051,-108.1621154081513,-112.34153408177427,4.179418673622976,105511.41103231217,105475.44,-14.071007324990282,26.069648745063432,22.099695511943512,1
105618.5,105764.38,105580.15,105764.37,112.98013,51.82477116530523,105615.82693026355,105701.97297667639,-86.14604641284677,-107.10243654798877,20.956390135142,105593.4948860631,105599.46333333333,-11.333990429306882,53.135575625998534,31.683041904261504,0
105764.37,105790.07,105646.29,105720.0,109.67622,50.339068285609905,105631.85355637685,105703.3083117374,-71.45475536055164,-99.97290031050136,28.518144949949715,105636.89035702117,105700.95333333332,-9.544431070258819,78.03279889554447,52.412674422202166,1
105720.0,105790.25,105581.09,105583.82,104.11127,45.98203072549204,105624.46377847272,105694.45732568279,-69.99354721006239,-93.97702969041357,23.983482480351185,105618.96304415348,105689.39666666667,-9.313519681878656,79.54131809950468,70.23656420701592,2
105583.82,105707.52,105525.61,105707.51,101.65598,50.1983707286733,105637.24012024616,105695.42419044703,-58.18407020086306,-86.81843779250347,28.634367591640412,105650.61224215203,105670.44333333334,-7.819706085139111,80.1564760293417,79.24353100813029,1
105707.52,105716.5,105605.02,105700.0,41.27445,49.94347289727142,105646.89548636215,105695.76313930281,-48.86765294066572,-79.22828082213593,30.360627881470208,105670.440039185,105663.77666666667,-6.692858380549355,80.97962378095097,80.22580596993247,1
105699.99,105920.11,105687.56,105908.7,86.43743,56.54683521318284,105687.17310384489,105711.5362400952,-24.363136250307434,-68.25525190777023,43.892115657462796,105759.44422771872,105772.07,-3.613853566049678,91.17985540849922,84.10531840626398,1
105908.71,106080.62,105871.07,106065.46,104.37104,60.73660142078375,105745.37108786876,105737.75281490295,7.618272965803044,-53.08054693305558,60.69881989885862,105878.81073927155,105891.38666666667,0.38815986388480767,94.6611892091734,88.94022279954122,1
106065.46,106171.95,106005.77,106125.82,113.88887,62.24608713073967,105803.9016897351,105766.49853231755,37.403157417546026,-34.98380606293526,72.38696348048128,105984.40087709451,106033.32666666666,4.127192636402166,97.58600175036018,94.47568212267761,1
106125.82,106215.79,106090.77,106170.53,105.25758,63.36946157961756,105860.30604516047,105796.42678918292,63.87925597754656,-15.211193654838896,79.09044963238546,106073.7309302174,106120.60333333333,7.531490282371074,96.69753158353335,96.31490751435565,1
106170.53,106216.08,106115.09,106194.7,39.39543,63.99320178825104,105911.75126898194,105825.92850850271,85.8227604792337,4.995597171975623,80.82716330725808,106143.47532700737,106163.68333333333,10.507825632532207,96.57429853552695,96.95261062314016,1
106194.7,106253.93,106152.01,106219.61,98.94631,64.6610772780696,105959.11415067702,105855.09010046547,104.02405021154846,24.801287779890192,79.22276243165827,106199.12832787265,106194.94666666666,13.173327357548581,97.01745239692143,96.76309417199393,1
106219.61,106225.99,106131.55,106225.98,96.13876,64.84067545016478,106000.17043518825,105882.56342635691,117.60700883134268,43.362431990180696,74.24457684116199,106237.85871531152,106213.43,15.44239210435306,97.56227022104959,97.05134038449933,1
106225.98,106263.2,106148.12,106263.2,42.78224,65.93020678109335,106040.63652208236,105910.75872810824,129.8777939741267,60.6655043869699,69.21228958715679,106275.57021465994,106236.26333333332,17.67990479952611,98.20092337383956,97.59354866393687,1
106263.19,106382.86,106207.95,106382.86,101.36602,69.23135404021806,106093.28628791585,105945.72919269282,147.55709522303368,78.04382255418267,69.51327266885102,106342.28836565652,106290.68,20.625518555533606,99.19248126383191,98.31855828624036,1
106382.85,106382.85,106292.29,106310.07,65.53979,65.09918252571336,106126.6376282365,105972.7174006415,153.92022759499378,93.2191035623449,60.70112403264888,106360.40644766808,106318.71,22.07181515061463,97.1696315738313,98.18767873716759,1
106310.07,106545.68,106310.07,106454.45,151.57769,69.04571992763051,106177.0703008155,106008.40129689028,168.66900392521347,108.30908363491861,60.359920290294866,106421.96536224875,106382.46,24.53016575749068,94.18846361476979,96.850192150811,1
106454.45,106620.98,106436.05,106577.63,65.29377,71.95905911791846,106238.6948699208,106050.56638600952,188.12848391127773,124.27296369019044,63.85552022108729,106507.00725309044,106447.38333333335,27.570754956948385,92.86927466491748,94.74245661783954,1
106577.64,106667.57,106577.63,106638.83,112.7755,73.30343771550511,106300.25412070222,106094.14146852733,206.11265217488108,140.64090138712857,65.47175078775251,106586.2909731055,106556.97000000002,30.523170755728234,94.79803846071569,93.95192558013434,1
106638.83,106796.52,106633.83,106749.58,85.52511,75.58466564613039,106369.38117905572,106142.69247085864,226.68870819707809,157.85046274911846,68.83824544795962,106679.00411499091,106655.34666666668,33.783354202003416,96.3682748562702,94.67852932730113,1
106749.57,106823.75,106680.32,106736.21,128.5855,74.75420071561491,106425.81638227792,106186.65673227652,239.1596500013984,174.11230019957446,65.04734980182394,106736.35036119794,106708.20666666667,36.2022949956018,94.62452556872923,95.26361296190504,1
106736.22,106987.99,106736.21,106930.42,230.32564,78.4569161569634,106503.44770808132,106241.75030766345,261.69740041787736,191.62932024323504,70.06808017464232,106842.96194432252,106805.40333333332,39.59417983419093,93.5723927472048,94.85506439073475,1
106930.42,107014.39,106854.67,107014.38,167.34023,79.83392911358646,106582.05267606881,106298.98213672542,283.0705393433891,209.91756406326587,73.15297528012323,106944.91727974937,106893.67,42.871820138455,94.98296341192969,94.39329390928792,1
107014.39,107014.39,106922.17,106922.17,173.78557,74.22270988316805,106634.37841821207,106345.14420067168,289.2342175403901,225.78089475869072,63.45332278169937,106979.75160323255,106955.65666666666,43.920879460311625,94.62768748274891,94.39434788062782,1
106922.17,106939.39,106852.83,106879.6,123.38485,71.71660207879842,106672.10481541022,106384.73351914044,287.3712962697755,238.0989750609077,49.272321208867794,106984.41710613249,106938.71666666667,44.032738300308594,91.4921675380603,93.70093947757964,2
106879.61,107153.26,106879.5,107090.58,176.73606,76.0353373492507,106736.48561303942,106437.01844364856,299.46716939086036,250.37261392689823,49.09455546396214,107059.16314374315,106964.11666666665,45.50405971362278,89.44759070173843,91.85581524084922,1
107090.57,107186.78,107074.35,107080.0,83.40804,75.4134625691145,106789.33398026413,106484.646707082,304.6872731821204,261.23554577794266,43.451727404177745,107104.44848206425,107016.72666666668,46.48041676905903,89.43895360482558,90.12623728154146,1
107080.0,107421.83,107080.0,107373.58,217.67211,80.24236032537807,106879.2179833004,106550.49361766852,328.72436563188967,274.73330974873204,53.99105588315763,107238.14195930719,107181.38666666666,49.04607083171176,93.20325850747781,90.69660093801394,1
107373.58,107668.68,107372.73,107630.89,253.59222,83.33224715679398,106994.85983202342,106630.5229793227,364.33685270071146,292.65401833912796,71.6828343615835,107421.75490637038,107361.48999999999,52.42323500938577,94.33300021044961,92.32507077425102,1
107630.88,107745.0,107550.5,107661.46,160.45886,83.65921414623858,107097.41370401981,106706.88868455807,390.52501946174016,312.22821856365044,78.29680089808971,107558.63779623601,107555.31,55.114606062339476,95.81922254662543,94.45182708818429,1
107661.46,107740.0,107462.73,107728.99,171.06542,84.38779394523989,107194.57928801677,106782.59989310933,411.9793949074374,332.17845383240785,79.80094107502953,107674.66653390058,107673.77999999998,57.507313347803105,96.73646911850739,95.6295639585275,0
107729.0,107799.99,107586.49,107609.39,187.82614,77.77390068783743,107258.39632062957,106843.84360473086,414.5527158987097,348.6533062456682,65.89940965304152,107708.04186464989,107666.61333333334,57.350237008327184,92.45406924326899,95.00325363613395,1
107609.38,107693.2,107506.52,107536.1,79.6736,73.94910119644794,107301.11996360964,106895.12185623229,405.9981073773524,360.1222664720051,45.87584090534733,107699.07160174345,107624.82666666666,56.004342997493254,86.85170807202302,92.0140821445998,2
107536.09,107642.98,107527.35,107642.98,52.96242,75.81687236240033,107353.713815362,106950.51875577064,403.19505959136586,368.7368250958773,34.45823449548857,107725.28856941356,107596.15666666666,55.44641280251178,82.58512008009147,87.29696579846116,1
107642.97,107692.23,107612.23,107636.16,67.98139,75.44516174898322,107397.16707453708,107001.30699608393,395.8600784531445,374.1614757673308,21.69860268581374,107736.31988594591,107605.08,54.89121144743366,82.64913573590623,84.02865462934025,1
107636.15,107701.0,107612.67,107675.94,112.7634,76.17877681633797,107440.055216916,107051.27981118883,388.7754057271668,377.084261759298,11.691143967868811,107753.69433308877,107651.69333333334,54.63668943131423,85.82644316205305,83.68689965935026,1
107675.94,107789.99,107673.46,107745.64,100.29158,77.45002379973732,107487.06826046738,107102.71389924892,384.3543612184585,378.5382816511301,5.816079567328416,107786.79580593665,107685.91333333333,54.77503932581047,88.58800145938328,85.68786011911419,1
107745.65,107799.39,107745.64,107798.09,47.1013,78.38483071465683,107534.91775885702,107154.22324004529,380.69451881172427,378.9695290832489,1.7249897284753501,107825.21651632185,107739.89,55.150695481297994,93.65471514844319,89.35638658995985,1
107798.09,107860.23,107752.45,107848.95,182.24042,79.28173234695102,107583.23041134056,107205.68448152342,377.5459298171336,378.68480923002585,-1.1388794128922655,107867.03031031549,107797.56,55.71578411746047,97.63700993631846,93.29324218138164,0
107848.95,107848.96,107780.11,107806.31,164.93995,76.41879475784438,107617.55034805738,107250.17526066984,367.3750873875397,376.42286486152864,-9.047777473988958,107877.7175260588,107817.78333333333,55.415314457449604,97.26271275746183,96.18481261407449,1
107806.32,107806.32,107737.8,107746.89,67.16752,72.49036346671747,107637.44875604854,107286.96894506467,350.4798109838739,371.2342540859977,-20.754443102123787,107860.30984309217,107800.71666666667,54.07998086071475,92.48741739334646,95.7957133623756,1
107746.88,107746.89,107515.66,107538.83,145.75401,60.7199660221382,107622.27663973338,107305.62531950432,316.65132022905163,360.3176673146085,-43.66634708555688,107769.73053226982,107697.34333333334,49.209641777027066,70.89473690181345,86.88162235087391,1
107538.83,107538.83,107338.15,107479.99,136.19046,57.85876254239766,107600.38638746671,107318.54122176325,281.8451657034602,344.6231669923789,-62.77800128891869,107681.34135205275,107588.57,44.27259411796504,48.90451972286031,70.76222467267341,1
107479.98,107479.99,107366.96,107417.82,100.68274,54.91436737552214,107572.29925093339,107325.89520533635,246.40404559703893,324.979342713311,-78.57529711627205,107594.3370226317,107478.88,39.22784241775049,25.500052780333544,48.43310313500245,1
107417.81,107417.82,107211.0,107327.07,123.09707,50.846745574939135,107534.57167386671,107325.98222716329,208.58944670342316,301.7013635113334,-93.11191680791023,107498.92357089696,107408.29333333333,33.64340023812108,20.102155073503713,31.502242525565862,1
107327.06,107344.07,107186.1,107225.25,84.20881,46.66977486663848,107486.98372404107,107318.52058070674,168.4631433343311,275.05371947593295,-106.59057614160184,107394.32961895085,107323.38,27.520298395432242,12.981900115680821,19.52803598983937,2
107225.25,107423.58,107225.25,107379.92,63.86833,52.9876098237407,107470.51238188091,107323.06868583956,147.44369604134408,249.53171478901518,-102.0880187476711,107376.30750494731,107310.74666666666,24.030217721373184,17.478906013977184,16.854320401053915,1
107379.92,107657.96,107280.0,107657.91,138.55981,61.7567567497074,107499.34278466846,107347.87174614775,151.4710385207145,229.91957953535507,-78.44854101464057,107464.99425178717,107421.02666666667,23.839286945400563,34.84886693466615,21.769891021441396,1
107657.91,107657.91,107480.0,107539.66,82.16323,56.89517996455378,107505.545433181,107362.07828347015,143.4671497108502,212.6290935704541,-69.1619438596039,107486.90039969319,107525.83,22.00814926671279,50.395324343969406,34.24103243087092,1
107539.67,107800.0,107392.29,107755.73,167.82034,62.67680000501726,107544.03536653778,107391.23766987977,152.79769665800268,200.66281418796385,-47.86511752996117,107580.8159183653,107651.09999999999,22.517320616996354,68.97779360064112,51.407328293092235,1
107755.74,107998.0,107589.19,107768.2,198.96773,62.98537006681879,107578.52223322427,107419.16080544423,159.36142778003705,192.4025369063785,-33.04110912634144,107652.40761358084,107687.86333333333,23.008492969503592,69.54713932203195,62.97341908888084,1
107768.21,108000.0,107740.0,107994.81,192.51452,68.1402093958663,107642.56650503591,107461.80148652244,180.76501851346984,190.07503322779678,-9.31001471432694,107784.43759397557,107839.58,25.254601828398126,85.18563001984914,74.57018764750741,1
107994.81,108067.55,107659.35,107850.6,336.93279,62.20335346915523,107674.5716581073,107490.60137640967,183.97028169763507,188.85408292176447,-4.8838012241293995,107825.43607766916,107871.20333333332,25.05381818209261,82.14849912721598,78.96042282303237,1
107850.6,108050.0,107730.13,107793.8,173.30499,59.986464441576295,107692.91447993695,107513.06053371266,179.85394622429158,187.05405558226988,-7.200109357978306,107832.23366412628,107879.73666666668,24.166309843866543,81.2308980881429,82.85500907840269,1
107793.8,108171.8,107792.23,108139.99,234.40912,67.57221144312962,107761.69532917743,107559.49975343765,202.1955757397809,190.0823596137721,12.113216126008808,107959.6751728938,107928.13,26.11894639307859,80.36773884012605,81.24904535182831,1
108140.0,108500.0,108120.0,108356.43,510.09764,71.24287501637126,107853.19297084244,107618.53162355338,234.66134728906036,198.99815714882976,35.6631901402306,108126.36873158926,108096.73999999999,29.09579471180549,84.92968638424027,82.17610777083642,1
108356.43,108500.0,108222.22,108264.19,223.97227,67.72452016900945,107916.42328302053,107666.35816995683,250.06511306369794,209.21154833180339,40.85356473189455,108209.04865989079,108253.53666666667,30.19044304810969,89.29950274103733,84.86564265513455,1
