open,high,low,close,volume,RSI,EMA12,EMA26,MACD,Signal,Histogram,DEMA9,SMA,TSI,%K,%D,Label
2.7101,2.7232,2.7069,2.7213,355765.2,47.50843186246265,2.7089792810372533,2.7256699243960227,-0.016690643358769464,-0.01964118399625605,0.002950540637486586,2.703152454529268,2.708166666666667,-36.976203785302815,53.50272073762866,34.89716567943639,0
2.7217,2.7273,2.6901,2.6965,370651.5,38.7748670211051,2.7070593916469066,2.7235091892555765,-0.016449797608669936,-0.01900290671873883,0.002553109110068893,2.7001829295345896,2.7093000000000003,-34.74286102357552,56.71035862484623,48.16147940055685,1
2.6966,2.7042,2.6772,2.6809,705008.7,34.48091457232397,2.703034869855075,2.7203529530144226,-0.017318083159347797,-0.01866594200686062,0.0013478588475128242,2.692519116356612,2.6995666666666662,-34.37574145458354,40.40333303638312,50.20547079961934,2
2.6811,2.6954,2.6686,2.6948,885154.8,40.77440048674347,2.701767966800448,2.718460141680021,-0.016692174879572974,-0.018271188581403093,0.001579013701830119,2.692153511268441,2.6907333333333328,-31.833722139615574,26.344392795049703,41.152694818759684,1
2.6948,2.6986,2.6788,2.683,335249.0,37.482798354487855,2.698880587292687,2.715833464518538,-0.016952877225850926,-0.018007526310292662,0.001054649084441736,2.6877773835612744,2.6862333333333326,-30.8946121425332,25.516825519885447,30.754850450439424,1
2.683,2.6923,2.6797,2.6907,222276.7,40.83900447749487,2.6976220354015044,2.7139717264060534,-0.016349691004549083,-0.017675959249143947,0.0013262682445948637,2.6875575664862374,2.6895000000000002,-29.02148903903067,35.60477001703552,29.155329443990226,1
2.6908,2.7048,2.6842,2.6879,224864.7,39.998111792289976,2.6961263376474265,2.7120404874130126,-0.01591414976558614,-0.017323597352432385,0.0014094475868462464,2.6865345808987637,2.6872000000000003,-27.80969011900234,31.686541737648863,30.936045758189948,1
2.688,2.6945,2.6865,2.692,92606.2,41.88507578225692,2.6954915164708995,2.7105560068639005,-0.015064490393001062,-0.01687177596054612,0.0018072855675450583,2.68741048688683,2.6902000000000004,-26.258034211073944,36.797274275979554,34.69619534355464,1
2.6919,2.7038,2.6874,2.7019,176770.3,46.27831023390114,2.6964774370138382,2.709914821170278,-0.013437384156439691,-0.016184897599724836,0.0027475134432851447,2.69171864724372,2.6939333333333337,-23.598475775465868,43.157296990346445,37.213704334658296,0
2.7019,2.7029,2.6867,2.6941,147965.3,43.48885878038913,2.6961116774732474,2.7087433529354423,-0.012631675462194902,-0.01547425317221885,0.0028425777100239483,2.69207512398238,2.696,-22.176345514420074,46.678023850085346,42.21086503880378,1
2.6942,2.7005,2.6922,2.6974,118410.4,44.99933291196508,2.6963098809389017,2.7079031045698536,-0.011593223630951943,-0.01469804726396547,0.0031048236330135266,2.6935722641358275,2.6977999999999995,-20.57286045728876,49.74446337308356,46.52659473783845,1
2.6975,2.6992,2.6881,2.6968,107970.5,44.76505017785472,2.696385283871378,2.707080652379494,-0.010695368508115699,-0.013897511512795516,0.0032021430046798166,2.694467543268601,2.6961,-19.327306612054507,46.84838160136289,47.75695627484393,1
2.6969,2.6994,2.6855,2.6949,113494.5,43.984111265831835,2.696156778660397,2.706178381832865,-0.01002160317246803,-0.013122329844730019,0.003100726672261989,2.694449820182832,2.6963666666666666,-18.48640599700368,47.302668938103324,47.96517130418326,1
2.6949,2.7026,2.6928,2.6963,74405.6,44.74896349239847,2.6961788127126436,2.7054466498452454,-0.00926783713260182,-0.01235143130230438,0.0030835941697025613,2.694960484600626,2.696,-17.580985644224967,46.67802385008509,46.9430247965171,1
2.6964,2.7017,2.6901,2.6975,74888.3,45.4366730208411,2.696382072295314,2.7048580091159677,-0.008475936820653729,-0.01157633240597425,0.003100395585320522,2.6957728904439895,2.6962333333333333,-16.639510796139042,47.07552526973285,47.01873935264042,0
2.6975,2.6988,2.6912,2.6967,128974.5,45.0342333271021,2.696430984249881,2.7042537121444146,-0.007822727894533532,-0.010825611503686107,0.003002883609152575,2.6960739145659827,2.6968333333333327,-15.929900251691937,58.01559887181082,50.58971599720959,1
2.6968,2.6975,2.6895,2.6917,152991.6,42.5005433739695,2.69570314051913,2.703323807541125,-0.007620667021994709,-0.010184622607347827,0.002563955585353118,2.6944916134214187,2.6952999999999996,-15.904774044448382,63.5566180692156,56.21591407025309,1
2.6918,2.692,2.6684,2.6748,365811.3,35.27626219136614,2.6924872727469564,2.701210932908449,-0.008723660161492397,-0.009892430118176743,0.0011687699566843464,2.687283276152041,2.6877333333333335,-17.868003980815264,53.006293890271245,58.19283694376589,1
2.6748,2.6834,2.6745,2.6814,161905.4,39.59461136569465,2.690781538478194,2.6997434563967118,-0.008961917918517859,-0.009706327678244966,0.0007444097597271073,2.6845466092535575,2.6826333333333334,-18.366882416299738,39.036285997611536,51.8663993190328,1
2.6813,2.6857,2.6602,2.6674,430778.9,34.35799497078264,2.6871843787123177,2.69734764481177,-0.010163266099452173,-0.009797715362486407,-0.0003655507369657654,2.6776292780683857,2.674533333333333,-20.39118312837668,23.14673368485002,38.3964378575776,2
2.6673,2.6865,2.6614,2.6854,242980.2,44.51803983148088,2.6869098589104228,2.6964626340849724,-0.009552775174549666,-0.00974872732489906,0.00019595215034939363,2.67927301498714,2.6780666666666666,-18.93804697951182,36.55198286991583,32.91166751745913,0
2.6853,2.6889,2.6809,2.6853,148911.2,44.476852845209,2.6866621883088193,2.695635772300901,-0.00897358399208148,-0.009593698658335544,0.0006201146662540638,2.6805340860156575,2.6793666666666667,-17.81267181986383,43.836823411636914,34.511846655467586,1
2.6853,2.6902,2.68,2.6831,162879.3,43.522852145292724,2.686114159338232,2.694707196574908,-0.00859303723667626,-0.009393566374003688,0.0008005291373274284,2.6807398080332825,2.6845999999999997,-17.169526458320707,56.3323163526197,45.57370754472415,1
2.683,2.6847,2.6727,2.6747,205226.3,39.995363824884,2.6843581348246577,2.6932251820138036,-0.008867047189145882,-0.009288262537032127,0.00042121534788624494,2.6779418778032316,2.6810333333333336,-17.644511394398705,48.46563237593068,49.5449240467291,2
2.6747,2.6826,2.6689,2.6757,261385.6,40.61245453692397,2.6830261140824025,2.6919270203831513,-0.008900906300748801,-0.009210791289775462,0.00030988498902666077,2.676381527343869,2.6778333333333335,-17.85805409286005,41.46156452064269,48.75317108306436,1
2.6756,2.6887,2.6754,2.6878,128537.6,47.63045022305812,2.683760558069725,2.6916213151695847,-0.007860757099859672,-0.008940784451792303,0.0010800273519326314,2.679711641956122,2.6794,-15.958011787766841,45.28301886792466,45.07007192149934,1
2.6878,2.6939,2.6871,2.6919,137571.6,49.795383637593915,2.685012779905152,2.691641958490356,-0.006629178585204176,-0.008478463278474678,0.0018492846932705014,2.68364244962972,2.6851333333333334,-13.73605123335835,58.80503144654099,48.516538278369445,1
2.6919,2.6934,2.6841,2.689,205687.2,48.275225261490505,2.6856261983812826,2.691446257861441,-0.005820059480158513,-0.007946782518811445,0.002126723038652932,2.6854444685556333,2.6895666666666664,-12.308882288573894,69.7520269758279,57.94669243009785,1
2.6889,2.6889,2.6771,2.685,127739.2,46.18106287401568,2.6855298601687774,2.690968757279112,-0.0054388971103347394,-0.007445205437116104,0.002006308326781364,2.6852999819259926,2.6886333333333337,-11.675067053195123,69.47014865601813,66.00906902612901,2
2.685,2.6996,2.6823,2.6943,179531.6,51.45394026282561,2.6868791124505043,2.691215515999178,-0.004336403548673928,-0.0068234450594276685,0.0024870415107537402,2.6885435112059834,2.6894333333333336,-9.574217711997186,73.39817279163725,70.87344947449442,0
2.6943,2.6943,2.6855,2.6878,68941.1,47.9201117560752,2.6870207874581187,2.690962514814054,-0.003941727355935232,-0.006247101518729182,0.00230537416279395,2.6885096294969375,2.689033333333333,-8.785627938152766,73.61589647826203,72.1614059753058,1
2.6878,2.6884,2.6832,2.6875,90893.5,47.75708562224315,2.687094512464562,2.690706032235235,-0.0036115197706729774,-0.005719985169117941,0.002108465398444964,2.688351560023271,2.6898666666666666,-8.187539469196631,75.29610829103191,74.10339252031041,1
2.6873,2.6882,2.6706,2.68,195980.4,43.74988560132017,2.6860030490084754,2.6899129928104024,-0.003909943801926996,-0.005357976895679753,0.001448033093752757,2.6855163331591934,2.6851,-8.794265783663327,63.19796954314703,70.70332477081367,1
2.6801,2.6823,2.6758,2.6758,151296.4,41.64264455486213,2.6844333491610177,2.688867585935558,-0.0044342367745402456,-0.005173228871451852,0.0007389920969116063,2.6819691346398162,2.6811000000000003,-9.906959469466987,52.413160762218524,63.635746198799154,1
2.6757,2.6856,2.6754,2.6835,84253.2,46.710295842778365,2.6842897569824,2.6884699869773687,-0.004180229994968698,-0.004974629096155221,0.000794399101186523,2.6822241622018224,2.679766666666667,-9.429164094153233,45.16904848082072,53.593392928728754,1
2.6835,2.6858,2.6717,2.6729,127313.4,41.38271636019952,2.6825374866774157,2.687316654608675,-0.0047791679312592095,-0.004935536863176019,0.00015636893191680983,2.6786224133534335,2.6774,-10.616841542581486,32.7608847655917,43.44769800287698,1
2.6728,2.6728,2.6594,2.6669,278242.8,38.692575465289586,2.680131719496275,2.685804309822847,-0.005672590326572191,-0.005082947555855253,-0.0005896427707169378,2.6739283975563275,2.674433333333333,-12.44150987186181,26.41434521205028,34.7814261528209,2
2.667,2.6726,2.6667,2.6689,154438.9,40.09059886074291,2.678403762650694,2.6845521387248583,-0.006148376074164297,-0.005296033259517062,-0.0008523428146472349,2.6713630915439257,2.6695666666666664,-13.53146352687008,18.439291058280286,25.87150701197409,1
2.6689,2.6719,2.6664,2.6696,231495.1,40.601141703499636,2.6770493376275106,2.6834445728933876,-0.006395235265876931,-0.005515873660789036,-0.0008793616050878951,2.669874772034232,2.6684666666666668,-14.284336761006752,22.553897180762192,22.46917781703092,1
2.6697,2.6749,2.6693,2.672,154784.8,42.41314288245655,2.6762725164540475,2.6825968267531364,-0.0063243102990888644,-0.005677560988449001,-0.0006467493106398631,2.669775256666659,2.670166666666667,-14.431062551464219,26.782752902155313,22.591980380399264,1
2.6721,2.6761,2.6683,2.6755,131381.4,45.04596461090323,2.6761536677688094,2.6820711358825333,-0.005917468113723956,-0.0057255424135039925,-0.00019192570021996352,2.6710605565647456,2.672366666666667,-13.84598892405501,32.25538971807584,27.197346600331116,1
2.6755,2.6815,2.6728,2.6774,203616.6,46.47654560667677,2.6763454111889926,2.6817251258171604,-0.0053797146281677755,-0.005656376856436749,0.0002766622282689736,2.6727447262369313,2.6749666666666663,-12.968588560344074,38.72305140961816,32.587064676616436,1
2.6775,2.6866,2.6765,2.685,131197.6,51.87342254016684,2.677676886390686,2.6819677090899634,-0.004290822699277275,-0.005383266025004854,0.0010924433257275797,2.6767448057776533,2.6793,-10.66047897061379,49.50248756218855,40.160309563294184,0
2.685,2.685,2.6686,2.6698,153372.5,42.617827124372916,2.676465057715196,2.6810663973055218,-0.004601339590325715,-0.005226880738069027,0.0006255411477433118,2.674163064452609,2.6774,-11.302281536211813,46.085712792293954,44.77041725470022,1
2.6699,2.6707,2.6653,2.6697,182114.5,42.564019577968914,2.675424279605166,2.6802244419495573,-0.004800162344391179,-0.005141537059333457,0.0003413747149422783,2.6723002274264767,2.6748333333333334,-11.829776024980394,42.999420117735895,46.195873490739466,2
2.6698,2.6868,2.6485,2.6843,668394.0,52.07730739524239,2.676789775050525,2.680526335138479,-0.0037365600879541994,-0.0048605416650576065,0.0011239815771034072,2.6762600026326924,2.6746,-9.245450269380735,51.830996910514195,46.97204327351468,1
2.6843,2.6908,2.677,2.6903,192144.1,55.3503224451305,2.678868271196598,2.6812503103134064,-0.0023820391168083432,-0.004364841155407754,0.0019828020385994106,2.6812758586593626,2.681433333333333,-6.036908335400898,74.83717690017325,56.555864642807784,1
2.6902,2.6953,2.686,2.6926,214223.0,56.57468773709093,2.68098084485866,2.682091028067969,-0.0011101832093092234,-0.003713909566188048,0.0026037263568788245,2.6856749721700575,2.6890666666666667,-3.0675703122227835,94.4083528506596,73.69217555378235,0
2.6926,2.6978,2.678,2.6806,181492.8,49.02169450573259,2.680922253341943,2.681980581544416,-0.0010583282024732021,-0.003182793293445079,0.002124465090971877,2.6844474059300993,2.6878333333333337,-2.843460532526542,86.05343266665648,85.09965413916309,2
2.6807,2.6887,2.6769,2.6877,108000.1,53.01826745218106,2.6819649835970285,2.6824042421707555,-0.00043925857372695276,-0.0026340863495014537,0.002194827775774501,2.686063867299322,2.6869666666666667,-1.3610255159238087,79.61850522702467,86.69343024811359,1
2.6875,2.6891,2.6793,2.6826,145008.2,49.98679154213805,2.6820626784282546,2.6824187427507,-0.00035606432244517094,-0.0021784819440901974,0.0018224176216450265,2.685327847883652,2.6836333333333333,-1.102382536340034,71.26436781609203,78.9787685699244,1
2.6825,2.6934,2.6823,2.6923,164992.3,55.23005188713531,2.683637650977754,2.6831506877321294,0.00048696324562458315,-0.0016453929061472415,0.0021323561517718245,2.6882396815422775,2.687533333333333,0.8276529815426256,79.17511832319128,76.68599712210266,1
2.6926,2.7009,2.6882,2.6993,328023.8,58.602905954854464,2.6860472431350226,2.6843469330853047,0.0017003100497179346,-0.0009762523149742064,0.002676562364692141,2.6927856678221063,2.6914000000000002,3.5355201474159124,84.98624509029726,78.47524374319353,1
2.6992,2.7077,2.6967,2.7002,253025.6,59.030275096627165,2.688224590345019,2.685521234338245,0.0027033560067741824,-0.00024033065062452862,0.002943686657398711,2.6962796723283127,2.6972666666666663,5.8126636985136715,91.0404864513339,85.06728328827415,0
2.7002,2.7002,2.688,2.688,276004.2,51.29910702639446,2.688190037984247,2.685704846609486,0.0024851913747609977,0.00030477375445257663,0.002180417620308421,2.6942806483191517,2.6958333333333333,5.364134682315402,83.6668729798504,86.56453484049386,1
2.6882,2.6897,2.684,2.6879,153716.3,51.23986864712528,2.6881454167559014,2.6858674505643387,0.0022779661915626193,0.0006994122418745852,0.001578553949688034,2.6927140470205226,2.6920333333333333,4.99274858793315,73.53603603603625,82.74779848907352,1
2.6879,2.6902,2.68,2.683,156317.6,48.29685052077634,2.68735381417807,2.685655046818832,0.0016987673592381292,0.0008992832653472941,0.000799484093890835,2.6897548603085797,2.6862999999999997,3.7962547099233355,63.85135135135141,73.68475345574602,2
2.6828,2.6892,2.679,2.6869,139663.0,50.722812829650174,2.687283996612213,2.6857472655729926,0.0015367310392204736,0.00102677282012193,0.0005099582190985436,2.6889947864005923,2.6859333333333333,3.498139785001244,63.23198198198198,66.87312312312322,1
2.687,2.6945,2.6833,2.6945,102120.9,55.14013135429954,2.688394150979565,2.6863956162712896,0.001998534708275379,0.0012211251977526198,0.0007774095105227592,2.691160547643457,2.688133333333333,4.558808241711989,66.94819819819828,64.67717717717723,1
2.6945,2.7027,2.693,2.7008,175200.1,58.46403731396096,2.690302743136555,2.6874626076586017,0.002840135477953254,0.0015449272537927466,0.0012952082241605074,2.6949482129331517,2.6940666666666666,6.473496212665773,73.38832338832367,67.85616785616797,0
2.7008,2.7018,2.69,2.6916,190506.7,52.36245226378305,2.6905023211155465,2.687769081165372,0.002733239950174493,0.0017825897930690959,0.0009506501571053972,2.694294390201231,2.6956333333333333,6.252515057029656,67.67579267579322,69.33743808743839,1
2.6916,2.7026,2.6916,2.6964,300573.1,55.00117140964455,2.6914096563285392,2.6884084084864552,0.0030012478420839983,0.002026321402872076,0.0009749264392119221,2.6954961680447527,2.696266666666667,6.8761758316214285,62.87878787878855,67.98096798096849,1
2.6965,2.7037,2.6945,2.7005,142046.2,57.18284072957249,2.692808170739533,2.689304081931903,0.0035040888076300902,0.002321874883823679,0.0011822139238064112,2.6977774591428165,2.6961666666666666,8.051592323163357,62.55411255411301,64.36956436956493,1
2.7004,2.7075,2.6985,2.7044,232142.0,59.20875076380501,2.694591529087297,2.6904222980850956,0.004169231002201457,0.0026913461074992346,0.001477884894702222,2.7007503870798644,2.7004333333333332,9.635211616267021,76.14560236511488,67.19283426600548,1
2.7044,2.7257,2.7043,2.7253,823410.0,67.9582768643186,2.6993159092277126,2.693005831560274,0.0063100776674387404,0.0034150924194871358,0.0028949852479516047,2.71032304547638,2.710066666666666,14.18997287367414,88.08952924480177,75.59641472134321,1
2.7253,2.7275,2.708,2.712,269210.0,59.24888650560738,2.7012673078080645,2.694412807000254,0.006854500807810471,0.004102974097151803,0.002751526710658668,2.7122606250310946,2.7139,15.028117377688663,85.22881607481047,83.15464922824238,1
2.712,2.7235,2.7119,2.721,205745.1,62.72972260824288,2.704303106606824,2.696382228703939,0.007920877902884982,0.004866554858298439,0.003054323044586543,2.7167302509448685,2.7194333333333334,16.929406975512542,84.59421473616071,85.9708533519243,1
2.721,2.7332,2.7178,2.732,345429.9,66.4964935864908,2.708564167128851,2.699020582133277,0.009543584995574061,0.0058019608857535635,0.003741624109820498,2.723721601491889,2.721666666666667,19.836088180779463,84.14171770583714,84.65491617226944,0
2.7321,2.7348,2.7202,2.7202,336717.2,59.54431528811852,2.710354295262874,2.700589427901183,0.009764867361691021,0.006594542180941056,0.0031703251807499652,2.7242792017823065,2.7244000000000006,19.78494121658534,86.07301381737936,84.9363154197924,1
2.7203,2.7248,2.7142,2.7192,139617.7,58.98153239945455,2.7117151729147393,2.7019679887973918,0.00974718411734754,0.007225070568222353,0.0025221135491251875,2.7241128978968816,2.7238,19.560079852635496,81.22137135349872,83.81203429223841,2
2.7193,2.7323,2.7155,2.7278,186586.7,62.283096572264355,2.714189761697087,2.703881471108696,0.01030829058839089,0.007841714572256062,0.0024665760161348277,2.726905947494334,2.7224,20.44778090382671,77.77777777777786,81.69072098288531,1
2.7279,2.7296,2.7246,2.7247,96600.9,60.39599035889364,2.7158067214359964,2.7054235843599037,0.01038313707609273,0.008349999073023395,0.002033138003069335,2.7276132613369306,2.7239,20.568196762852008,79.96218579995582,79.6537783104108,1
2.7247,2.7346,2.7247,2.7308,207059.2,62.785408872564375,2.7181133796766126,2.707303318851763,0.01081006082484981,0.008842011423388679,0.001968049401461131,2.7301454117427153,2.7277666666666662,21.402631068383158,86.30499173953596,81.34831843908988,1
2.731,2.7435,2.7304,2.7375,404023.7,65.26430703310476,2.721095936649441,2.7095401100479286,0.011555826601512553,0.009384774459013454,0.002171052142499099,2.7342041715327086,2.731,22.86560005396971,86.74827493832106,84.33848415927095,1
2.7375,2.7446,2.7332,2.743,248383.6,67.19602817821556,2.7244657925495273,2.712018620414749,0.012447172134778306,0.009997253994166424,0.002449918140611882,2.738913610936996,2.7371,24.67476744939499,92.27920245862377,88.44415637882692,1
2.743,2.746,2.7287,2.745,377977.5,67.89521025368096,2.7276249013880616,2.7144616855692116,0.013163215818849938,0.010630446359103127,0.0025327694597468108,2.74281110771826,2.7418333333333336,26.356776606005795,94.60814374387581,91.21187371360686,0
2.745,2.7488,2.7381,2.7381,242486.4,62.913149053244396,2.7292364550206676,2.716212671823344,0.013023783197323446,0.011109113726747192,0.001914669470576254,2.742909061349539,2.7420333333333335,26.353679950949893,91.25567289916233,92.71433970055398,1
2.738,2.7417,2.7303,2.7349,217052.2,60.68899217187763,2.7301077696328724,2.717596918354948,0.012510851277924395,0.011389461236982633,0.001121390040941762,2.741627389219576,2.739333333333333,25.713245301090303,81.84997718861204,89.23793127721673,2
2.7349,2.7406,2.7313,2.7402,114931.2,63.02079658245711,2.731660420458584,2.719271220699026,0.01238919975955799,0.011589408941497705,0.0007997908180602843,2.7424460234876165,2.7377333333333334,25.82266328226982,75.47108258870085,82.8589108921584,1
2.7405,2.7436,2.7376,2.7413,96074.1,63.50465347494692,2.733143432695725,2.720902982128728,0.012240450566997296,0.011719617266597624,0.0005208333003996722,2.7432761084796575,2.7388,26.045052530901238,75.78680343974607,77.70262107235298,1
2.7414,2.7456,2.736,2.7396,102695.7,62.15118021522141,2.7341367507425365,2.7222879464154888,0.011848804327047713,0.011745454678687643,0.0001033496483600696,2.7431163185353777,2.7403666666666666,25.871146735648143,77.33558999989818,76.1978253427817,1
2.7397,2.7494,2.7377,2.7471,203155.0,65.63137325627571,2.736131096782146,2.7241258763106377,0.012005220471508427,0.011797407837251802,0.00020781263425662458,2.745573400229624,2.7426666666666666,26.672640917677686,82.18370348771755,78.43536564245393,1
2.747,2.764,2.7459,2.763,376238.6,71.5944992611316,2.7402647742002775,2.7270054410283686,0.01325933317190886,0.012089792904183215,0.0011695402677256456,2.7529309965047557,2.7499,29.295635233948698,88.28942719555734,82.60290689439103,1
2.763,2.7739,2.7557,2.7709,461242.9,74.00758671143323,2.7449778858617733,2.730256889841082,0.014720996020691324,0.012616033527484838,0.0021049624932064862,2.7608866182606504,2.7603333333333335,32.30403454048164,95.44029688700869,88.63780919009453,0
2.771,2.7742,2.7647,2.7686,195698.7,72.08752083426687,2.7486120572676542,2.733097120223224,0.015514937044430077,0.013195814230873886,0.002319122813556191,2.7655507514539965,2.7675,34.168712178808704,93.854886329824,92.52820347079667,1
2.7687,2.7694,2.7544,2.7574,292205.4,63.45424813075898,2.749964048457246,2.7348973335400224,0.015066714917223667,0.013569994368143844,0.0014967205490798233,2.7646257666395786,2.7656333333333336,33.10426300457785,83.2110990595307,90.83542742545445,1
2.7574,2.7577,2.7479,2.7509,279396.1,59.03541115839096,2.750108041002285,2.7360827162407615,0.014025324761523628,0.0136610604468198,0.0003642643147038268,2.761404745692768,2.7589666666666663,30.812728953509893,67.85383075705687,81.63993871547052,1
2.7508,2.7508,2.7418,2.747,178911.3,56.49338055920629,2.7496298808480875,2.7368914039266308,0.012738476921456687,0.013476543741747178,-0.0007380668202904908,2.757519102459099,2.7517666666666667,28.14358109523645,51.69053169053185,67.58515383570646,1
2.747,2.7475,2.7358,2.7369,221205.3,50.436430724241845,2.7476714376406894,2.736892040672806,0.010779396967883326,0.012937114386974409,-0.002157717419091083,2.7509755266911866,2.7449333333333334,23.86739043411593,35.677655677655736,51.74067270841482,1
2.737,2.7371,2.7241,2.7308,337388.9,47.148536945130196,2.7450758318498143,2.7364407784007465,0.008635053449067787,0.012076702199393085,-0.0034416487503252987,2.744028617132075,2.7382333333333335,19.246878846338216,23.871670578257284,37.07995264881496,1
2.7308,2.736,2.7238,2.7266,110594.1,44.97460984323124,2.7422333961806125,2.7357118318525426,0.006521564328069829,0.010965674625128435,-0.004444110297058606,2.7375414503289606,2.7314333333333334,14.757642323307302,12.316929023515575,23.9554184264762,2
